asin,ISBN10,brand,image_url,title,categories
B00HWDEFMW,,"Brandon Sanderson (Author), Michael Kramer (Narrator), Kate Reading (Narrator), Macmillan Audio (Publisher) & 1 more",,"Words of Radiance: The Stormlight Archive, Book 2","[""Books"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]"
B00I3PUCIY,,"Pierce Brown (Author), Tim Gerard Reynolds (Narrator), Recorded Books (Publisher) & 0 more",,Red Rising,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Adventure""]"
B00IFGGP2I,,"A. G. Riddle (Author), Stephen Bel Davies (Narrator), Audible Studios (Publisher) & 0 more",,"The Atlantis Plague: The Origin Mystery, Book 2","[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Medical""]"
B00IDO1DWO,,"Andrzej Sapkowski (Author), Peter Kenny (Narrator), Orion Publishing Group (Publisher) & 0 more",,"Blood of Elves: The Witcher, Book 1","[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror"",""Dark Fantasy""]"
B00IMLDGIM,,"Robert Galbraith (Author), Robert Glenister (Narrator), Hachette Audio (Publisher) & 0 more",,The Silkworm,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Traditional Detectives""]"
B00JBJTFPC,,"Diana Gabaldon (Author), Davina Porter (Narrator), Recorded Books (Publisher) & 0 more",,"Written in My Own Heart's Blood: Outlander, Book 8","[""Books"",""Romance"",""Historical"",""Scottish""]"
B00JS9IC4K,,"Louise Penny (Author), Ralph Cosham (Narrator), Macmillan Audio (Publisher) & 0 more",,"Still Life: Chief Inspector Gamache, Book 1","[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B00JO8PEN2,,Kristin Hannah,,The Nightingale: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
B00JP1JTGG,,"Cassandra Clare (Author), Mae Whitman (Narrator), Simon & Schuster Audio (Publisher) & 0 more",,City of Bones: The Mortal Instruments,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]"
B00IQO403K,,Cixin Liu,,The Three-Body Problem (The Three-Body Problem Series Book 1),"[""Books"",""Literature & Fiction"",""World Literature""]"
B00JPCCJFS,,Ken Follett,,Edge of Eternity (The Century Trilogy Book 3),"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B00IYUYF4A,,Randall Munroe,,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,"[""Books"",""Humor & Entertainment"",""Humor""]"
B00J8VN0YU,,"Stephen King (Author), Will Patton (Narrator), Simon & Schuster Audio (Publisher) & 0 more",,Mr. Mercedes: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror""]"
B00IZGQ780,,"Anthony Doerr (Author), Zach Appelman (Narrator), Simon & Schuster Audio (Publisher) & 0 more",,All the Light We Cannot See: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""Military""]"
B00JV3YSIM,,"Anthony Doerr (Author), Julie Teal (Narrator), HarperCollins Publishers Limited (Publisher) & 0 more",,All the Light We Cannot See,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""Military""]"
B00J4W2HFG,,"David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",,The Target,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B00J4X5TKA,,"Terry Hayes (Author), Christopher Ragland (Narrator), Simon & Schuster Audio (Publisher) & 0 more",,I Am Pilgrim: A Thriller,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Spies & Politics"",""Political""]"
B00K1HPPXO,,"Harper Lee (Author), Sissy Spacek (Narrator), Caedmon (Publisher) & 0 more",,To Kill a Mockingbird,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Coming of Age""]"
B00KMYOG5E,,"Bill O'Reilly (Author, Narrator), Martin Dugard (Author), Macmillan Audio (Publisher) & 0 more",,Killing Patton: The Strange Death of World War II's Most Audacious General,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People"",""Military"",""World War II""]"
B00K8EXLW2,,"Deborah Harkness (Author), Jennifer Ikeda (Narrator), Penguin Audio (Publisher) & 0 more",,"The Book of Life: All Souls, Book 3","[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror"",""Occult""]"
B00K8G4A9S,,"Liane Moriarty (Author), Caroline Lee (Narrator), Penguin Audio (Publisher) & 0 more",,Big Little Lies,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B00KAG8STY,,"Leigh Bardugo (Author), Lauren Fortgang (Narrator), Audible Studios (Publisher) & 0 more",,Ruin and Rising,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy"",""Fantasy"",""Fairy Tales & Folklore""]"
B00MQ5E7V0,,"David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",,The Escape,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Spies & Politics"",""Espionage""]"
B00M284KO0,,"Emily St. John Mandel (Author), Kirsten Potter (Narrator), Random House Audio (Publisher) & 0 more",,Station Eleven (Television Tie-in): A Novel,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Adventure""]"
B00M284NY2,,"Peter Thiel (Author), Blake Masters (Author, Narrator), Random House Audio (Publisher) & 0 more",,"Zero to One: Notes on Startups, or How to Build the Future","[""Books"",""Business & Money"",""Job Hunting & Careers"",""Guides""]"
B00M284V44,,"Jodi Picoult (Author), Rebecca Lowman (Narrator), Abigail Revasch (Narrator), Kathe Mazur (Narrator), Mark Deakins (Narrator), Random House Audio (Publisher) & 3 more",,Leaving Time: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Saga""]"
B00LWEQ1V0,,"John Grisham (Author), Catherine Taber (Narrator), Random House Audio (Publisher) & 0 more",,Gray Mountain: A Novel,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Suspense""]"
B00LPPJ190,,"Colleen Hoover (Author), Grace Grant (Narrator), Deacon Lee (Narrator), Simon & Schuster Audio (Publisher) & 1 more",,Ugly Love,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B00MAOW6JM,,Damien Boyd,,As the Crow Flies (DI Nick Dixon Crime Book 1),"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B00M4OO96Q,,"Ray Bradbury (Author), Tim Robbins (Narrator), Audible Studios (Publisher) & 0 more",,Fahrenheit 451,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""TV, Movie, Video Game Adaptations""]"
B00M0D2HQ0,1419741934,Jeff Kinney,"https://images-na.ssl-images-amazon.com/images/I/51E26RXdQQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",The Third Wheel (Diary of a Wimpy Kid #7),"[""Books"",""Children's Books"",""Humor""]"
B00M7D82CG,,"Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more",,"Personal: Jack Reacher, Book 19","[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B00MP238IM,,"Michael Connelly (Author), Titus Welliver (Narrator), Hachette Audio (Publisher) & 0 more",,"The Burning Room: Harry Bosch, Book 17","[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B00NA9EYLE,,"Anna Massey (Narrator), Daphné du Maurier (Author), Hachette Audio (Publisher) & 0 more",,Rebecca,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Gothic""]"
B00NPAJ32S,,"Atul Gawande (Author), Robert Petkoff (Narrator), Macmillan Audio (Publisher) & 0 more",,Being Mortal: Medicine and What Matters in the End,"[""Books"",""Medical Books"",""Administration & Medicine Economics"",""Health Care Delivery""]"
B00O92WHX8,,"Robert Dugoni (Author), Emily Sutton-Smith (Narrator), Brilliance Audio (Publisher) & 0 more",,"My Sister's Grave: Tracy Crosswhite, Book 1","[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B00NY8OTR0,,"Kristin Hannah (Author), Polly Stone (Narrator), Macmillan Audio (Publisher) & 0 more",,The Nightingale,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical""]"
B00OH7EF9O,,"Napoleon Hill (Author, Narrator), Napoleon Hill Foundation (Narrator), Nightingale-Conant (Publisher) & 0 more",,Think and Grow Rich,"[""Books"",""Business & Money"",""Personal Finance"",""Budgeting & Money Management""]"
B00O4D38GW,,"Bryan Stevenson (Author, Narrator), Random House Audio (Publisher)",,Just Mercy (Movie Tie-In Edition): A Story of Justice and Redemption,"[""Books"",""Biographies & Memoirs"",""Community & Culture"",""Black & African American""]"
B00OKXCIZI,,"Jill Redfield (Narrator), Jeremy York (Narrator), Sylvia Day (Author), Brilliance Audio (Publisher) & 1 more",,"Captivated by You: Crossfire Series, Book 4","[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]"
B00P00QPPY,,"Cixin Liu (Author), Luke Daniels (Narrator), Macmillan Audio (Publisher) & 0 more",,The Three-Body Problem,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Hard Science Fiction""]"
B00PMHZ8CG,,"Anna Todd (Author), Shane East (Narrator), Elizabeth Louise (Narrator), Simon & Schuster Audio (Publisher) & 1 more",,After We Fell,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""TV, Movie, Video Game Adaptations""]"
B00OPAKSBC,,"Anna Todd (Author), Shane East (Narrator), Elizabeth Louise (Narrator), Simon & Schuster Audio (Publisher) & 1 more",,"After We Collided: The After Series, Book 2","[""Books"",""Literature & Fiction"",""Genre Fiction"",""TV, Movie, Video Game Adaptations""]"
B00OQSE4P4,,"Jeff Kinney (Author), Ramon De Ocampo (Narrator), Recorded Books (Publisher) & 0 more",,Diary of a Wimpy Kid: The Long Haul,"[""Books"",""Children's Books"",""Growing Up & Facts of Life"",""Friendship, Social Skills & School Life"",""Boys & Men""]"
B00QXTYDNC,,"Paula Hawkins (Author), Clare Corbett (Narrator), Louise Brealey (Narrator), India Fisher (Narrator), Penguin Audio (Publisher) & 2 more",,The Girl on the Train: A Novel,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Psychological Thrillers""]"
B00SEFAIRI,,Ta-Nehisi Coates,,Between the World and Me,"[""Books"",""Politics & Social Sciences"",""Sociology""]"
B00SLWQGUM,,Mark Edwards,,Follow You Home,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B00RC3ZGN4,,"Marie Kondo (Author), Emily Woo Zeller (Narrator), Tantor Audio (Publisher) & 0 more",,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,"[""Books"",""Crafts, Hobbies & Home"",""Home Improvement & Design"",""How-to & Home Improvements"",""Cleaning, Caretaking & Relocating""]"
B00UEKRTW8,,John Grisham,,Rogue Lawyer: A Novel,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B00U7TZZRM,,"Michael Crichton (Author), Scott Brick (Narrator), Brilliance Audio (Publisher) & 0 more",,Jurassic Park: A Novel,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Thriller & Suspense""]"
B00U7U0CJW,,"Stephen King (Author), Will Patton (Narrator), Simon & Schuster Audio (Publisher) & 0 more",,Finders Keepers: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror""]"
B00UG9LC4I,,Leigh Bardugo,,Six of Crows,"[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
B00URW47O6,,"Aidan Gillen (Narrator), Sun Tzu (Author), Audible Studios (Publisher) & 0 more",,The Art of War,"[""Books"",""Business & Money"",""Management & Leadership"",""Leadership & Motivation""]"
B00UVY52JO,,"Ashlee Vance (Author), Fred Sanders (Narrator), HarperAudio (Publisher) & 0 more",,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future","[""Books"",""Engineering & Transportation"",""Engineering"",""Reference"",""Patents & Inventions""]"
B00V6FUY0E,,"David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",,Memory Man,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B00V7328GS,,"Benjamin Graham (Author), Luke Daniels (Narrator), HarperAudio (Publisher) & 0 more",,The Intelligent Investor Rev Ed.,"[""Books"",""Business & Money"",""Investing"",""Introduction""]"
B00VGIKA6O,,"David Lagercrantz (Author), Simon Vance (Narrator), Random House Audio (Publisher) & 0 more",,"The Girl in the Spider's Web: A Lisbeth Salander Novel, Continuing Stieg Larsson's Millennium Series","[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""International Mystery & Crime""]"
B00VXJQ88K,,"Yuval Noah Harari (Author), Derek Perkins (Narrator), Random House Audiobooks (Publisher) & 0 more",,Sapiens,"[""Books"",""History"",""World"",""Civilization & Culture""]"
B00WXS5GVA,,"Kathryn Hughes (Author), Rachel Atkins (Narrator), Headline Digital (Publisher) & 0 more",,The Letter,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]"
B00WXS68T4,,"Sarah J. Maas (Author), Jennifer Ikeda (Narrator), Recorded Books (Publisher) & 0 more",,A Court of Thorns and Roses,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]"
B00YQEFCR2,,"K. L. Randis (Author, Narrator), Audible Studios (Publisher)",,Spilled Milk: Based on a True Story,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Biographical""]"
B00WZKNDJS,,"Andrzej Sapkowski (Author), Peter Kenny (Narrator), Hachette Audio (Publisher) & 0 more",,The Last Wish,"[""Books"",""Science Fiction & Fantasy"",""Fantasy"",""Anthologies""]"
B00XCK2ZXA,,"Darin Olien (Author, Narrator), Matt Burns (Narrator), HarperAudio (Publisher) & 0 more",,"SuperLife: The 5 Forces That Will Make You Healthy, Fit, and Eternally Awesome","[""Books"",""Health, Fitness & Dieting"",""Diets & Weight Loss"",""Detoxes & Cleanses""]"
B00Z82EMA4,,"Zachary Webber (Narrator), E. L. James (Author), Random House Audio (Publisher) & 0 more",,Grey: Fifty Shades of Grey as Told by Christian,"[""Books"",""Literature & Fiction"",""Women's Fiction"",""Contemporary""]"
B00XV0VZV4,,"Andrzej Sapkowski (Author), Peter Kenny (Narrator), Hachette Audio (Publisher) & 0 more",,Blood of Elves,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]"
B00X0TKUS0,,"Robert Greene (Author), Richard Poe (Narrator), HighBridge, a Division of Recorded Books (Publisher) & 0 more",,48 Laws of Power,"[""Books"",""Politics & Social Sciences"",""Politics & Government"",""Political Science"",""History & Theory""]"
B00YTXTIDO,,Matthew FitzSimmons,,The Short Drop (Gibson Vaughn),"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B00Y7USB14,,Gene Stone,,How Not to Die: Discover the Foods Scientifically Proven to Prevent and Reverse Disease,"[""Books"",""Crafts, Hobbies & Home"",""Home Improvement & Design""]"
B00YZ36Q38,,"Lee Child (Author), Jeff Harding (Narrator), Random House Audiobooks (Publisher) & 0 more",,Make Me: Jack Reacher 20,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Crime""]"
B0106E2CO6,,Robert Galbraith,,Career of Evil (Cormoran Strike Book 3),"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]"
B010MSFATU,,"Ta-Nehisi Coates (Author, Narrator), Random House Audio (Publisher)",,Between the World and Me,"[""Books"",""Politics & Social Sciences"",""Sociology"",""Race Relations"",""Discrimination & Racism""]"
B011G3HI9U,,Martha Hall Kelly,,Lilac Girls: A Novel,"[""Books"",""Literature & Fiction"",""Genre Fiction""]"
B012C0PFCS,,VTech,https://images-na.ssl-images-amazon.com/images/I/81zDKnB6DIL.__AC_SX300_SY300_QL70_FMwebp_.jpg,"VTech Musical Rhymes Book, Pink","[""Toys & Games"",""Learning & Education"",""Electronic Learning Toys"",""Books""]"
B012EM80FS,,Kohei HorikoshiCaleb D. Cook,,"My Hero Academia, Vol. 1: Izuku Midoriya: Origin","[""Books"",""Teen & Young Adult"",""Literature & Fiction""]"
B011PVWPIC,,"Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more",,"Make Me: Jack Reacher, Book 20","[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B012BNM1LO,,"Leigh Bardugo (Author), Jay Snyder (Narrator), Brandon Rubin (Narrator), Fred Berman (Narrator), Lauren Fortgang (Narrator), Roger Clark (Narrator), Elizabeth Evans (Narrator), Tristan Morris (Narrator), Audible Studios (Publisher) & 6 more",,Six of Crows,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]"
B012BQ4GQE,,"Sarah J. Maas (Author), Elizabeth Evans (Narrator), Audible Studios (Publisher) & 0 more",,Queen of Shadows,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]"
B013ZNNX5C,,MALCOLM X,,The Autobiography of Malcolm X,"[""Books"",""Politics & Social Sciences"",""Social Sciences""]"
B01498HF7E,,"Elle Kennedy (Author), Christian Fox (Narrator), Lorelei Avalon (Narrator), Audible Studios (Publisher) & 1 more",,The Deal,"[""Books"",""Romance"",""Contemporary""]"
B0149GV4KU,,"Karin Slaughter (Author), Kathleen Early (Narrator), Blackstone Audio, Inc. (Publisher) & 0 more",,Pretty Girls,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Women Sleuths""]"
B015EKZX2U,,"Kurt Vonnegut (Author), James Franco (Narrator), Audible Studios (Publisher) & 0 more",,Slaughterhouse-Five,"[""Books"",""Literature & Fiction"",""Humor & Satire"",""Satire""]"
B01602244G,01602244G,"Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more",,"Echo Burning: Jack Reacher, Book 5","[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Suspense""]"
B014WXBTEQ,,"Robert Dugoni (Author), Emily Sutton-Smith (Narrator), Brilliance Audio (Publisher) & 0 more",,"Her Final Breath: Tracy Crosswhite, Book 2","[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]"
B016J86LYK,,"Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more",,"Without Fail: Jack Reacher, Book 6","[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]"
B016CME5B4,,"Michael Greger MD (Author, Narrator), Gene Stone (Author), Macmillan Audio (Publisher) & 0 more",,How Not to Die: Discover the Foods Scientifically Proven to Prevent and Reverse Disease,"[""Books"",""Health, Fitness & Dieting"",""Diets & Weight Loss"",""Other Diets""]"
